province;red;green;blue;x;x
4252;107;14;28;Jaffa
4253;118;213;136;Purabaya
4254;207;217;51;Bandoeng
4255;63;37;0;Cangkuang
4256;179;37;37;Probolinggo
4257;176;214;111;Kebumen
4258;46;131;44;Toba
4259;106;40;255;Asahan
4260;227;237;223;Rabigh
4261;173;66;162;Pannai
4262;196;200;176;Lith
4263;200;40;157;SkalaBrak
4264;154;148;145;Abha
4265;74;186;128;Sahda
4266;25;45;169;Amran
4267;236;203;22;Mulie
4268;112;62;62;Zabid
4269;40;26;26;Ponorogo
4270;67;191;24;Dhamar
4271;167;156;143;Lahej
4272;255;200;68;Fadhli
4273;163;207;116;Lwaram
4274;36;169;55;Qaydun
4275;54;81;44;Wilwatikta
4276;232;251;255;
4277;70;51;124;Bahal
4278;230;95;78;Pasaman
4279;167;32;1;Rustaq
4280;31;210;90;Sudayr
4281;127;84;164;Kariatan
4282;163;170;121;Zhaoqing
4283;138;189;54;Qingyuan
4284;32;122;184;Liannan
4285;135;203;54;Chenzhou
4286;70;195;54;Jingmen
4287;111;23;23;Wuhe
4288;151;136;227;Mengcheng
4289;164;192;98;Zhoukou
4290;208;53;79;Sanmenxia
4291;164;140;86;Yuncheng
4292;161;102;174;Lyuliang
4293;42;81;45;Yushe
4294;20;179;46;Puyang
4295;212;194;39;Rizhao
4296;213;183;45;Laoling
4297;134;203;37;Cangzhou
4298;172;92;177;Hengshui
4299;210;177;0;Langfang
4300;94;232;149;Zunhua
4301;137;255;179;Shangluo
4302;182;201;55;Hechuan
4303;225;224;110;Ziyang
4304;17;244;145;Gyelrong
4305;119;59;192;Golok
4306;99;49;21;Muli
4307;193;193;193;Lingtsang
4308;48;177;31;Nangchen
4309;209;189;81;Nedong
4310;172;135;28;Sakya
4311;246;144;82;Tsurphu
4312;189;198;37;Damxung
4313;172;38;28;Zhongba
4314;46;80;31;AksaiChin
4315;217;174;202;Koktokay
4316;10;138;97;Ölgii
4317;212;189;141;Longnan
4318;98;44;112;Qingyang
4319;224;124;76;Mirney
4320;244;238;65;Noril
4321;51;225;92;Kemer
4322;29;78;41;Voskshar
4323;183;28;28;Om
4324;253;240;28;Shish-Tamak
4325;65;15;36;Isem
4326;212;227;109;Jamanqala
4327;255;205;146;Pyshma
4328;220;117;66;Tabary
4329;97;14;41;Ivdel
4330;19;23;121;Chukas-Vosh
4331;93;34;106;Racheva
4332;226;251;108;Altym
4333;203;48;48;Zalari
4334;239;187;64;Tayshet
4335;225;141;51;Kazachin
4336;255;243;146;Sylva
4337;248;117;0;Nyrob
4338;31;243;46;Gayny
4339;140;155;72;Ukva
4340;221;213;51;Glaz
4341;229;222;36;Börö
4342;184;132;57;Ar-Chally
4343;128;45;76;Bolghar
4344;152;213;145;Tates
4345;66;126;63;Atemar
4346;48;208;146;Kamen
4347;204;219;124;Arkadak
4348;100;44;193;Ugil
4349;237;225;93;Osered
4350;58;59;17;Medveditsa
4351;228;234;56;Kamishu
4352;58;215;143;Bykov
4353;97;148;85;Sarai-Batu
4354;231;236;151;Sado
4355;251;73;178;Kotel
4356;1;126;107;Sharkil
4357;85;136;71;Tsim
4358;186;180;131;Olkhovhaya
4359;166;202;43;Aidar
4360;74;10;92;Lekia
4361;0;188;93;Quba
4362;162;151;0;Lazeti
4363;124;73;39;Achmat
4364;236;28;189;Ryazhsk
4365;231;94;34;Staraya Ryazan
4366;99;142;57;Yuryev
4367;229;220;69;Belev
4368;87;85;56;Kozelsk
4369;182;255;54;Vorotynsk
4370;241;239;213;Mosalsk
4371;66;246;176;Mozhaysk
4372;24;17;94;Tarusa
4373;255;30;0;Serpukhov
4374;64;195;120;Bely
4375;220;222;55;Klin
4376;43;136;207;Solvychegodsk
4377;0;239;0;Onega
4378;201;146;58;Velsk
4379;210;76;23;Putyvl
4380;44;97;152;Lubny
4381;220;201;43;Chyhyryn
4382;40;128;53;Tawan
4383;103;186;126;Vinnytsia
4384;195;80;159;Brusyliv
4385;208;213;71;Lutsk
4386;146;147;20;Mstsislav
4387;52;179;148;Lukoml
4388;107;20;147;Nevel
4389;100;102;73;Velizh
4390;168;179;43;Utena
4391;212;206;52;Siauiai
4392;98;181;63;Selija
4393;66;179;109;Limbazi
4394;150;125;0;Porvoo
4395;81;0;0;Jämsa
4396;43;106;43;Prikanmaa
4397;243;155;107;Innherred
4398;196;180;3;Romsdal
4399;127;186;98;Opplanda
4400;92;134;168;Ångermanland
4401;150;213;76;Dalsland
4402;62;255;42;Finnveden
4403;123;255;58;Torna
4404;108;128;85;Slagelse
4405;85;189;39;Almind
4406;189;39;39;Hard
4407;255;209;51;Puck
4408;110;255;171;Rawa
4409;216;97;70;Dobrzyn
4410;85;232;161;Krajna
4411;113;205;57;Luks
4412;164;159;162;Ciechanow
4413;79;232;63;Radom
4414;131;198;99;Kozmin
4415;72;251;118;Uopole
4416;216;197;234;Zloven
4417;108;147;158;Bereg
4418;108;0;158;Szatmár
4419;163;243;91;Arad
4420;216;236;108;Chisinau
4421;201;75;75;Vaslui
4422;251;234;94;Bralia
4423;112;59;166;Turnu
4424;248;74;6;Bistriz
4425;0;113;124;Lovech
4426;109;134;87;Kardzhali
4427;195;139;32;Petrich
4428;75;77;24;Bartin
4429;148;255;203;Kulu
4430;110;209;161;Kydonies
4431;229;93;33;Ammochostos
4432;104;199;79;Elis
4433;171;128;37;Agrinio
4434;149;201;128;Trikala
4435;82;186;126;Katerini
4436;114;3;3;Prilep
4437;255;70;244;Ohrid
4438;241;211;69;Prizreni
4439;205;112;32;Berane
4440;70;231;100;Pirot
4441;62;192;62;Kragujevac
4442;61;46;18;Zajecar
4443;76;112;108;Borac
4444;240;160;64;Rijeka
4445;59;183;30;Znojmo
4446;255;117;42;Pribram
4447;51;200;79;Catania
4448;200;160;51;Catanzaro
4449;184;51;200;Lecce
4450;112;20;96;Pescara
4451;145;74;64;Capua
4452;232;119;64;Gaeta
4453;194;140;97;Nettuno
4454;255;194;75;Grosseto
4455;255;121;48;Pistola
4456;253;181;42;Rimini
4457;130;28;208;Reggio
4458;56;222;34;Piacenza
4459;39;201;89;Rovigo
4460;184;255;91;Belun
4461;142;54;89;Bergamo
4462;152;208;43;Alessandria
4463;31;255;14;Como
4464;18;37;91;Speza
4465;108;210;166;Toulon
4466;255;134;45;Velay
4467;80;255;166;Carcassonne
4468;63;34;102;Dax
4469;111;255;169;Laval
4470;229;214;89;Dunois
4471;64;192;24;Évrecin
4472;198;14;153;Beauce
4473;179;52;13;Brie
4474;255;101;54;Sens
4475;128;219;130;Amous
4476;255;247;34;Ènneci
4477;155;109;44;Varais
4478;32;84;50;Geneva
4479;135;153;186;Neuchatel
4480;78;198;100;Luzern
4481;207;138;64;Fürstenberg
4482;35;200;46;Urach
4483;239;255;65;Hall
4484;229;179;224;Burgau
4485;137;192;50;Wels
4486;192;117;50;Kufstein
4487;171;183;35;Wasserburg
4488;83;198;99;Tölz
4489;218;220;18;Mainburg
4490;142;255;9;Mühldorf
4491;180;180;234;Bayreuth
4492;45;167;36;Gotha
4493;68;28;32;Weissensee
4494;10;104;15;Covilha
4495;211;164;110;Minden
4496;232;39;98;Lippe
4497;193;157;70;Nuurten
4498;154;255;166;Hildesheim
4499;227;15;55;Celle
4500;139;163;231;Güstrow
4501;184;231;139;Strelitz
4502;205;48;0;Rügen
4503;147;20;7;Stormarn
4504;0;101;145;Wismar
4505;191;22;46;Dortmund
4506;189;213;175;Saarbrücken
4507;176;87;48;Zweibrücken
4508;229;218;97;Siegen
4509;31;73;25;Worms
4510;24;98;145;Speyer
4511;119;229;225;Hagenau
4512;185;188;203;Offenburg
4513;248;241;56;Rottweil
4514;28;32;28;Chemnitz
4515;148;70;193;Halle
4516;18;31;123;Tecklenburg
4517;159;167;28;Boleslav
4518;210;202;207;Práchen
4519;224;255;19;Mistelbach
4520;59;135;51;Kindberg
4521;242;255;34;Kranj
4522;30;114;77;Corinth
4523;163;39;0;Leeds
4524;5;43;85;Sheffield
4525;104;67;82;Manchester
4526;43;34;68;Cheshire
4527;61;107;140;Northamptonshire
4528;237;228;86;Suffolk
4529;221;244;212;Penfro
4530;45;213;28;Ceredigion
4531;11;41;152;Aberhonddu
4532;219;156;183;Ourense
4533;46;207;58;Braga
4534;208;96;0;Huelva
4535;50;192;31;Llerena
4536;80;160;135;Iniesta
4537;215;21;176;Lesbos
4538;237;224;17;Fejér
4539;160;62;0;Girga
4540;49;66;196;El Ais
4541;243;119;45;Sarke
4542;217;87;47;Wad Medani
4543;213;91;31;Nyala
4544;255;243;44;Ain Farah
4545;192;212;58;Mirza Mumbarack
4546;97;179;21;Serae
4547;225;227;36;Arkiko
4548;102;146;66;Edd
4549;40;37;71;Dahlak
4550;239;174;134;Adigrat
4551;93;193;62;Salamt
4552;65;226;91;Dancaz
4553;169;86;25;Tambisso
4554;170;231;110;Gubba
4555;239;223;40;Banja
4556;204;217;214;Wambarya
4557;29;136;89;Ambo
4558;144;218;48;Giigil Beles
4559;143;48;19;Anfillo
4560;248;236;195;Gosa
4561;123;73;215;Hirmata
4562;227;255;211;Halala
4563;236;91;27;Harro Walabu
4564;16;83;49;Konso
4565;93;78;200;Tulu Walal
4566;225;209;28;Mormor
4567;44;255;104;Soderi
4568;66;166;12;Debarki
4569;203;243;45;Giesim
4570;116;58;43;Taka
4571;134;88;160;Gerri
4572;156;162;86;Abu Hamad
4573;171;53;53;Bir Natun
4574;222;224;31;Dilling
4575;241;241;224;Jabal Jiri
4576;195;26;26;Sheibun
4577;123;25;58;Wau
4578;72;32;153;Dinka
4579;220;82;50;Wej
4580;231;205;228;Hararghe
4581;48;53;49;Welabu
4582;184;103;50;Oda Roba
4583;70;82;116;Madda Waallaabuu
4584;62;131;224;Shinile
4585;75;63;36;Dakkar
4586;103;35;126;Geladi
4587;142;136;232;Warandab
4588;32;198;102;Gerloguby
4589;33;51;116;Limey
4590;175;179;193;Dolo
4591;248;241;50;Sharkha
4592;95;81;77;Badhan
4593;217;255;86;Qardho
4594;68;170;145;Jariban
4595;102;201;67;Ceel Dibir
4596;218;168;48;Ceel Cawl
4597;227;221;57;Cadale
4598;198;222;174;Tayeeglow
4599;207;146;208;Buur Heybe
4600;45;112;213;Baidoa
4601;87;91;97;Bu’ale
4602;202;206;212;Jilib
4603;192;209;0;Shimbirleh
4604;80;59;49;Afmadu
4605;38;39;29;Maathinle
4606;213;32;172;Wajir
4607;227;177;153;Urgoma
4608;133;0;209;Gabra
4609;248;199;67;Chalbi
4610;47;67;219;Wel Garas
4611;24;27;49;Lorian
4612;27;123;50;Kitumbini
4613;175;217;185;Orma
4614;47;38;133;Ashakabobo
4615;189;163;41;Taveta
4616;46;191;117;Kamba
4617;222;229;40;Nakuru
4618;200;78;113;Kajiado
4619;39;111;220;Kisii
4620;107;82;78;Luo
4621;191;14;14;Nandi
4622;138;209;0;Baringo
4623;207;0;209;Lodwar
4624;0;135;54;Bukedi
4625;51;11;0;Acoli
4626;255;87;42;Karamoja
4627;83;207;45;Bulemeezi
4628;42;16;126;Tooro
4629;201;173;99;Lendu
4630;56;186;74;Nande
4631;188;16;89;Muhazi
4632;227;188;31;Gisaka
4633;219;92;42;Buhonga
4634;90;69;61;Makamba
4635;162;162;205;Tongwe
4636;227;125;26;Hehe
4637;207;51;84;Kimbu
4638;84;51;207;Sagala
4639;120;121;78;Ngulu
4640;223;225;51;Asu
4641;15;95;94;Gorowa
4642;91;207;51;Shaga
4643;172;105;219;Sumbwa
4644;220;30;106;Ndonde
4645;101;188;54;Ngoni
4646;134;17;3;Lilongwe
4647;40;100;67;Zomba
4648;234;204;150;Wayao
4649;104;236;57;Barwe
4650;255;241;19;Zumbo
4651;217;113;43;Doa
4652;23;54;10;Pungwe
4653;88;219;36;Muchungue
4654;230;237;50;Maungwe
4655;57;225;89;Umfuli
4656;201;22;89;Danangombe
4657;219;88;48;Bikita
4658;114;36;33;Domasse
4659;81;237;118;Funhalouro
4660;198;158;156;Guija
4661;45;217;150;Swazi
4662;69;23;162;Ndwandwe
4663;135;117;172;Polokwane
4664;118;74;48;Bophirima
4665;121;22;62;Uthukela
4666;231;222;80;Lesotho
4667;213;179;44;Emalahleni
4668;90;80;40;Emonti
4669;34;247;129;Ibhayi
4670;53;27;27;Knysna
4671;78;177;106;Stellenbosch
4672;212;159;57;Winterhoek
4673;88;27;29;Matzikama
4674;97;40;32;Ingombe Ilede
4675;57;89;248;Lenje
4676;145;68;174;Kitwe
4677;58;90;26;Mwinilunga
4678;205;128;118;Mengu
4679;33;32;97;Secheke
4680;93;91;169;Nkoya
4681;237;78;33;Chipata
4682;161;220;160;Lundazi
4683;213;46;191;Kasama
4684;137;231;26;Nyamwanga
4685;99;147;201;Bangweulu
4686;239;60;12;Lubumbashi
4687;111;201;99;Kundelungu
4688;234;223;43;Luputa
4689;88;136;65;Tshikapa
4690;237;139;51;Kalemie
4691;90;49;12;Bembe
4692;104;37;241;Bahunde
4693;55;75;107;Bata
4694;155;104;249;Asaba
4695;206;255;75;Arochukwu
4696;35;27;142;Ezza
4697;186;36;54;Nembe
4698;148;227;24;Ijo
4699;255;198;0;Eko
4700;66;198;0;Anago
4701;167;172;109;Awe
4702;239;233;81;Ilorin
4703;40;239;115;Ekiti
4704;203;56;45;Owo
4705;248;184;12;Sapele
4706;225;116;28;Okpa
4707;48;78;59;Kpoda
4708;225;215;107;Mokwa
4709;143;229;73;Toto
4710;227;40;40;Zuba
4711;123;136;35;Gummi
4712;241;75;37;Sokoto
4713;239;57;237;Yandoto
4714;239;233;68;Ningi
4715;220;202;48;Ngornu
4716;211;83;46;Kafela
4717;26;186;22;Idoma
4718;241;155;53;Karshi
4719;227;124;79;Jibu
4720;141;210;74;Tiv
4721;227;36;16;Ngwa
4722;206;232;27;Jalingo
4723;34;173;44;Bichi
4724;173;99;34;Maradi
4725;243;223;206;Bol
4726;207;204;231;Goure
4727;219;218;189;Sila
4728;125;208;80;Aowin
4729;234;192;197;Akwawu
4730;172;201;14;Kwahu
4731;253;216;12;Gonja
4732;174;177;160;Wa
4733;216;216;222;Notse
4734;209;204;234;Sanwi
4735;219;251;44;Baule
4736;133;255;127;Sassandra
4737;42;8;217;Mattru
4738;214;219;188;Conakry
4739;204;243;21;Boké
4740;195;183;81;Buba
4741;217;248;211;Bissau
4742;232;56;15;Kindia
4743;61;32;26;Labé
4744;215;154;36;Bamako
4745;208;67;11;Wassulu
4746;216;243;33;Niono
4747;217;226;236;Sédhiou
4748;135;236;108;Ziguinchor
4749;184;193;87;Banjul
4750;157;93;18;Saluum
4751;77;21;160;Bawol
4752;148;220;44;Dakar
4753;208;13;31;Waalo
4754;69;179;95;Gaborone
4755;66;102;176;Atiati
4756;123;221;104;Aiduma
4757;196;209;236;Kowiai
4758;5;20;51;Kai
4759;64;82;55;Rumbati
4760;42;59;39;Ampat
4761;35;13;35;Biak
4762;255;143;82;Goroka
4763;196;186;25;Bougainville
4764;103;201;38;Nyikma
4765;142;193;70;Malkana
4766;229;199;34;Pilbara
4767;197;222;57;Staffordshire
4768;234;111;73;Nottinghamshire
4769;80;191;31;Frosinone
4770;34;220;99;Pasewalk
4771;227;234;186;Maule
4772;136;45;45;Villach
4773;71;34;36;Chilecito
4774;241;235;202;Camiri
4775;124;71;177;Omasuyos
4776;183;28;39;Tacna
4777;100;154;48;Lupaca
4778;104;188;37;Tilcara
4779;44;39;157;Raqchi
4780;73;67;181;Machu Piccu
4781;111;19;93;Setúbal
4782;62;118;66;Parinacochas
4783;116;37;48;Pukyu
4784;60;208;105;Ica
4785;159;10;31;Ayacuchu
4786;28;32;111;Pasco
4787;107;41;28;Willkapampa
4788;180;212;54;Manú
4789;113;234;193;Ingatambo
4790;65;111;59;Loja
4791;162;53;172;Manabi
4792;199;217;77;Puruhá
4793;229;241;209;Buenaventura
4794;34;92;8;Cali
4795;227;64;27;Yolombó
4796;147;251;62;Sáchica
4797;21;24;154;Girón
4798;156;189;147;Cúcuta
4799;208;236;51;Aguachica
4800;222;184;30;Variquicimeto
4801;8;18;119;Carabobo
4802;57;212;60;Chiriquí
4803;181;169;32;Heredia
4804;135;217;116;Jinotega
4805;46;148;48;Olancho
4806;128;39;43;Saint-Barthélemy
4807;48;75;22;Saint-Croix
4808;102;111;210;San German
4809;154;203;77;Seibo
4810;232;75;115;La Vega
4811;114;255;164;Artibonite
4812;109;225;186;Port-au-Prince
4813;162;38;64;Saint-Elizabeth
4814;81;88;18;Cayman
4815;145;196;64;Sancti Spíritus
4816;14;46;184;Cienfuegos
4817;167;188;150;Lenca
4818;62;154;7;Iztapa
4819;167;243;197;Pacaya
4820;12;166;12;Piol
4821;140;54;12;Chama
4822;234;160;44;Garifuna
4823;217;210;25;Cupul
4824;57;229;154;Chikinchel
4825;122;200;31;Ah Kin Chel
4826;215;226;248;Chable
4827;85;92;131;Chol
4828;20;133;44;Catemaco
4829;74;215;59;Xalapa
4830;220;205;41;Cuauhchinanco
4831;64;96;133;Tuxpan
4832;144;211;239;Otomi
4833;26;111;60;Xilotepec
4834;162;154;90;Tlacopan
4835;65;172;72;Texcoco
4836;202;207;144;Huexotzinco
4837;198;113;45;Chalco
4838;203;202;82;Cuauhnahuac
4839;106;131;81;Yohualtepec
4840;135;191;37;Taximaroa
4841;131;67;35;Ihuatzio
4842;15;116;55;Patzcuaro
4843;120;123;33;Uruapan
4844;84;236;138;Tecpatitlan
4845;82;57;72;Tonallan
4846;73;109;176;Xochipilan
4847;237;171;30;Amollan
4848;46;201;86;Autlan
4849;56;145;32;Tlachco
4850;27;210;92;Nuhuni
4851;116;150;50;Naísinu
4852;212;21;97;Pames
4853;133;135;71;Tecuexe
4854;206;228;243;Indé
4855;255;100;115;Xiximes
4856;76;245;31;Acaxées
4857;169;255;158;Ópatas
4858;243;188;55;Orsova
4859;80;71;61;Dés
4860;157;167;181;Háromszék
4861;111;63;232;Fogaras
4862;225;249;235;Szeben
4863;60;97;32;Govora
4864;29;7;7;Techuci
4865;229;251;239;Wieliczka
4866;4;4;58;Danube
4867;29;29;41;Danube
4868;6;28;34;Zambezi
4869;19;21;25;Zambezi
4870;48;5;126;Ganges
4871;30;7;73;Ganges
4872;3;2;15;Mekong
4873;29;35;26;Mekong
4874;29;18;18;Yangtze
4875;8;7;32;Yangtze
4875;11;8;15;Rio de la Plata
4876;3;11;13;Mississippi
4877;8;8;29;Mississippi
4878;39;38;31;Mississippi
4879;4;50;63;Saint-Laurent
4880;31;12;10;Buckinghamshire
4881;71;62;44;
4882;22;19;19;
4883;63;60;60;
4884;83;70;70;
4885;13;9;9;
4886;66;65;78;
4887;23;13;6;
4888;22;30;29;
4889;31;66;60;
4890;18;15;16;
4891;44;26;32;
4892;64;45;65;
4893;39;11;40;
4894;20;19;27;
4895;14;10;46;
4896;23;22;25;
4897;20;19;30;
4898;70;33;15;
4899;38;46;24;
4900;29;27;26;
4901;37;28;24;
4902;66;62;43;
4903;37;23;34;
4904;46;34;37;
4905;43;43;65;
4906;63;78;76;Milieu
4907;37;26;26;
4908;49;48;53;
4909;53;52;59;
4910;68;34;34;
4911;126;126;126;
4912;30;14;27;Moyowosi
4913;58;40;54;Ugalla
4914;19;27;22;
4915;22;39;29;
4916;41;82;58;
4917;40;53;46;
4918;48;73;58;
4919;9;15;2;
4920;50;61;36;
4921;50;54;45;
4922;70;90;47;
4923;29;42;13;
4924;62;99;19;
4925;49;54;44;
4926;47;70;20;
4927;210;124;22;Tulcea
4928;220;107;63;Ponferrada
4929;120;167;20;Aranda
4930;188;180;200;Talavera
4931;231;218;72;Plasencia
4932;239;209;198;Cartagena
4933;231;67;29;Motril
4934;109;33;23;Kladsko
4935;20;16;20;Cieszyn
4936;56;54;21;Vas
4937;147;62;25;Hont
4938;203;70;39;Abov
4939;184;153;31;Chonice
4940;179;217;87;Czersk
4941;237;141;55;Czestochowa
4942;48;140;65;Jedrzejow
4943;26;119;78;Losice
4944;220;231;43;Terespol
4945;138;24;9;Drohiczyn
4946;219;189;26;Sokolka
4947;203;86;34;Seinai
4948;35;128;37;Chernivtsi
4949;91;116;81;Sambir
4950;203;205;52;Liuboml
4951;71;213;111;Dubrovytisa
4952;209;224;179;Drahichyn
4953;172;129;62;Kletsk
4954;205;180;66;Sluck
4955;215;219;170;Lida
4956;13;29;16;Maladziecna
4957;97;92;11;Vilieyka
4958;12;12;118;Zvenigorod
4959;123;64;17;Bologoye
4960;100;225;123;Oreshek
4961;225;206;100;Kaprio
4962;135;39;20;Järvamaa
4963;14;133;22;Pärnumaa
4964;183;62;9;Karsava
4965;9;41;100;Skrunda
4966;28;207;19;Liepaja
4967;220;78;202;Österlen
4968;244;244;244;
4969;13;12;10;
4970;73;36;36;
4971;8;31;130;
4972;88;179;43;
4973;207;201;234;Nagasaki
4974;227;191;21;Bingo
4975;26;58;15;Sanuki
4976;43;17;174;Izumi
4977;91;255;122;Iwaki
4978;82;32;20;Niigata
4979;130;203;35;Shimosa
4980;193;186;5;Izu
4981;29;200;53;Totomi
4982;210;227;21;Hida
4983;74;215;24;Suwa
4984;49;53;5;
4985;0;185;255;
4986;19;5;102;
4987;51;46;46;
4988;46;24;77;
4989;10;13;13;
4990;232;221;46;Antandroy
4991;30;189;33;Beroroha
4992;15;155;74;Vakinankaratra
4993;22;111;45;Bongolava
4994;227;229;38;Mahanoro
4995;231;196;34;Analanjirofo
4996;6;27;68;Sihanaka
4997;87;21;133;Wuxi
4998;30;121;18;Wuhu
4999;241;70;102;Chizhou
5000;122;234;110;Shangrao
5001;39;205;54;Merta
5002;74;162;0;Bharatpur
5003;198;68;33;Rohtak
5004;89;90;18;Unnao
5005;6;11;112;Sidhi
5006;176;17;43;Iznik
5007;109;140;26;Carlsbad
5008;39;61;59;Telsiai
5009;201;39;55;Lugo
5010;21;138;57;Gabes
5011;241;163;13;Salé
5012;136;145;40;Khemisset
5013;192;198;17;Masiwang
5014;219;153;153;Wiltshire
5015;41;52;155;Surrey
5016;183;198;131;Asmara
5017;255;58;199;Emilia
5018;128;255;119;Cesena
5019;58;75;255;Pesaro
5020;30;99;23;Pavia
5021;44;232;232;Asti
5022;229;25;25;Volterra
5023;204;204;34;Henneberg
5024;81;204;177;Coburg
5025;142;136;204;Jena
5026;119;69;31;Reuss
5027;249;127;4;Cottbus
5028;24;255;12;Grubenhagen
5029;117;255;241;Mansfeld
5030;255;255;66;Eichsfeld
5031;226;43;98;Tabor
5032;162;47;191;Amastris
5033;191;137;0;Beauvais
5034;204;18;179;Lille
5035;200;195;204;Vermandois
5036;193;60;104;Champaigne
5037;174;255;89;Auxerrois
5038;124;188;133;Caux
5039;188;33;54;Vexin
5040;188;181;39;Baspoitou
5041;188;55;43;Thouars
5042;188;18;103;Albigeois
5043;155;145;35;Arles
5044;65;198;53;Marseille
5045;17;37;255;Rhone
5046;40;7;255;Danube
5047;50;13;145;Dniepr
5048;17;33;119;Vistule
5049;92;114;108;Porhoet
5050;255;170;0;SaintMalo
5051;255;70;63;BroLeon
5052;61;16;44;Tuy
5053;255;182;0;Navia
5054;150;255;207;LaRibera
5055;255;114;166;Ecija
5056;183;255;143;Lucena
5057;104;112;255;Marballa
5058;191;158;66;Catalyud
5059;214;138;44;Tarazona
5060;11;12;12;MacizoIberico
5061;96;116;193;Forcalquier
5062;242;31;35;Gap
5063;204;67;137;BasseAuvergne
5064;204;184;4;Turenne
5065;9;10;8;Massif Central
5066;114;64;153;Drenthe
5067;153;53;50;Bentheim
5068;221;226;74;Kurkoln
5069;203;49;226;Nordgau
5070;211;23;16;Konstanz
5071;211;156;84;Burgau
5072;211;0;102;Hohenlohe
5073;73;142;29;Dillingen
5074;242;221;36;Elvas
5075;215;226;0;Thurgau
5076;255;137;182;Avellino
5077;255;93;0;Cilento
5078;255;228;53;Melfi
5079;255;96;239;Barletta
5080;25;0;255;SanSevero
5081;255;243;170;Brindisi
5082;126;255;122;Ajaccio
5083;255;89;127;Sulcis
5084;255;153;45;Loketsko
5085;255;0;0;Jihlavsko
5086;255;219;122;Prerovsko
5087;255;0;114;Vltavsko
5088;89;255;0;Rakovnicko
5089;255;236;68;Slansko
5090;224;255;250;Caslavsko
5091;104;97;51;Kourimsko
5092;34;147;60;Kaiserslautern
5093;155;148;12;Amisos
5094;198;182;0;Berwickshire
5095;140;198;129;Roxburghshire
5096;198;107;168;Selkirkshire
5097;47;198;72;Wigtownshire
5098;255;104;174;Forfarshire
5099;84;255;79;Moray
5100;33;77;255;LochNess
5101;255;227;137;SutherlandLochNess
5102;193;166;29;Verdun
5103;129;193;38;Toul
5104;193;48;116;Soissonais
5105;204;69;28;Auge
5106;147;204;112;Auxonnois
5107;112;28;54;Sancerrois
5108;112;93;100;Gatine
5109;19;132;23;Stargard
5110;90;40;255;Merceltique
5111;142;255;251;Baiedeseine
5112;255;76;94;Wight
5113;255;76;100;Tsushima
5114;111;11;111;Busan
5115;111;11;112;Gaesung
5116;211;11;111;Incheon
5117;211;11;112;Deajeon
5118;211;11;113;Yeoju
5119;17;33;189;HigherVistule
5120;17;37;205;HigherRhone
5122;50;13;75;HigherDniepr
5123;19;27;20;
